图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,Citizen Park-预测置信度,Group photo-预测置信度,airport-预测置信度,ancient temple-预测置信度,art gallery-预测置信度,backpacker-预测置信度,beach-预测置信度,botanical garden-预测置信度,bridge-预测置信度,cable car-预测置信度,camping-预测置信度,canyon-预测置信度,castle-预测置信度,cave-预测置信度,church-预测置信度,city walk-预测置信度,cliff-预测置信度,concert hall-预测置信度,couple-预测置信度,desert-预测置信度,dining-预测置信度,entertainment district-预测置信度,exhibition hall-预测置信度,family with kids-预测置信度,forest-预测置信度,fountain-预测置信度,glacier-预测置信度,harbor-预测置信度,hiking-预测置信度,island-预测置信度,lake-预测置信度,library-预测置信度,monument-预测置信度,mountain-预测置信度,museum-预测置信度,nightclub-预测置信度,ocean-预测置信度,opera house-预测置信度,picnic-预测置信度,railway-预测置信度,reef-预测置信度,river-预测置信度,selfie-预测置信度,senior traveler-预测置信度,shopping mall-预测置信度,skiing-预测置信度,solo traveler-预测置信度,souvenir shop-预测置信度,sunbathing-预测置信度,temple-预测置信度,theater-预测置信度,tour group-预测置信度,train-预测置信度,valley-预测置信度,volcano-预测置信度,waterfall-预测置信度,zoo-预测置信度
<DATA_ROOT>/tourism_pic/test/island/873a38db460b2ea73a179277d5603b14.jpg,29,island,29,island,27,harbor,6,beach,True,0.00043041442,4.0220284e-06,0.00012212346,1.4305012e-05,4.397025e-06,0.00015838261,0.010071051,4.824623e-05,0.00048352382,0.00041441686,7.8615616e-05,7.424896e-06,0.000103166545,4.547398e-05,2.4537643e-05,0.00029911334,0.00032228493,6.391398e-07,9.211134e-06,4.5492114e-05,5.731532e-06,6.047937e-05,3.2747932e-05,1.2752052e-05,5.337703e-05,1.0172389e-05,0.00034764464,0.042462945,2.0338968e-05,0.9255961,0.00570297,3.0367233e-05,5.1702533e-05,7.55693e-05,9.819424e-06,8.487426e-06,0.0055888686,0.00013621595,0.00012291683,4.7175374e-05,0.0003267732,0.0022362734,4.3721306e-05,6.5384316e-05,5.6238055e-06,3.854021e-06,0.00058322324,4.0136005e-05,5.095759e-05,3.357079e-05,8.165906e-06,0.00033462577,3.7125683e-05,0.0022744592,8.7049935e-05,4.8861984e-05,0.0007569499
<DATA_ROOT>/tourism_pic/test/island/31e090bf693ca0eb66c05f2e68d42ebf.jpg,29,island,29,island,6,beach,36,ocean,True,3.1851034e-06,2.1265748e-07,1.8585606e-05,1.3244959e-06,1.2559337e-07,3.8206024e-05,0.030433776,9.583683e-07,1.4118373e-06,6.7305928e-06,4.792116e-06,1.5074095e-07,2.8406596e-06,1.3875251e-06,1.1874222e-06,4.1592557e-06,4.202447e-05,9.126218e-08,5.4283436e-07,2.0676047e-05,3.7005978e-07,1.509586e-07,1.5816472e-06,4.2593376e-07,1.1325384e-06,3.0312736e-07,2.1582267e-05,0.00059649145,1.7020039e-06,0.96252054,4.2238866e-05,9.1257175e-07,1.4049817e-06,2.735805e-05,2.4639098e-07,2.603266e-07,0.0058029285,5.9087215e-06,6.7511774e-06,2.0002592e-06,0.00013234493,5.0765466e-06,1.8447894e-06,3.1519432e-06,5.595826e-07,2.5443492e-07,8.561454e-05,9.209843e-07,1.856573e-05,5.481314e-06,2.0744739e-07,5.8045134e-06,1.8821004e-06,9.022575e-05,2.364519e-05,3.4106708e-06,4.608498e-06
<DATA_ROOT>/tourism_pic/test/lake/2a27e5aede4caa157657bbd588124174.jpg,30,lake,30,lake,53,valley,41,river,True,0.0011302292,4.451522e-05,9.058322e-05,7.402627e-05,1.0455353e-05,0.0002776066,6.082421e-05,6.369558e-05,0.00013664241,0.00023394794,0.00076411414,0.00044237456,0.000100324265,0.0001513934,5.6377474e-05,0.00010354227,0.00022784004,1.492693e-06,2.3597257e-05,0.00054488296,1.3284968e-05,0.00034829497,0.00016498011,2.612571e-05,0.0028132892,3.023955e-05,0.0001441034,0.000699198,0.0004235442,0.0046883347,0.74939173,7.9697806e-05,0.00018537436,0.00081811124,2.3925923e-05,2.0894968e-05,8.520599e-05,2.9544008e-05,0.00023562052,7.272669e-05,3.8873106e-05,0.04342111,0.0001645364,0.000105240244,1.4714575e-05,3.5210072e-05,0.00034642202,0.00011532768,2.8095326e-05,5.1459418e-05,2.0236846e-05,0.00084820273,9.7471755e-05,0.18806668,9.5112e-05,0.0004007589,0.0013177752
<DATA_ROOT>/tourism_pic/test/lake/9b92a8af2b2b69b7222b56af9ec32d5a.jpg,30,lake,30,lake,33,mountain,41,river,True,1.0786849e-06,3.3696992e-08,6.9078865e-08,2.596964e-07,8.7155975e-08,8.1559097e-07,9.593468e-08,1.9902616e-07,1.6102727e-07,1.15048515e-07,5.1075313e-06,1.3655654e-07,8.4506416e-07,7.395068e-08,2.6494075e-07,6.843678e-08,2.4221103e-07,2.6481631e-08,1.4752827e-07,3.2309634e-07,4.3979185e-08,3.550643e-08,2.0837047e-07,1.0492464e-07,3.5606226e-06,3.0175934e-06,8.223551e-06,8.13373e-06,4.1676896e-07,7.37724e-06,0.9996463,1.2657583e-07,5.8380783e-07,0.00021240072,1.268834e-07,6.1197916e-08,2.5584254e-06,1.9030706e-06,2.399511e-06,6.4451e-08,4.18896e-07,4.3767035e-05,2.7427632e-07,2.8601607e-07,2.7906498e-08,3.0350486e-06,3.6672502e-06,8.4612985e-08,1.3629983e-07,4.1006186e-07,6.7634566e-08,8.4801735e-07,2.6921563e-07,3.739875e-05,4.9041483e-07,6.075425e-07,4.3537113e-07
<DATA_ROOT>/tourism_pic/test/lake/09ade60e735d97b899ebef578c2e9de1.jpg,30,lake,30,lake,41,river,53,valley,True,2.9124252e-05,6.917956e-07,3.798145e-07,4.6166832e-07,2.6471985e-06,4.0768073e-06,6.6966804e-06,9.5312e-06,1.2459483e-06,4.367446e-07,3.8951373e-05,2.147368e-06,1.3750284e-06,7.785235e-07,6.280875e-07,4.508009e-07,1.6689175e-06,6.034774e-08,9.383213e-07,3.1602906e-06,2.5519853e-07,9.630643e-07,3.128045e-06,9.790572e-07,3.8124617e-05,3.1997166e-05,9.228534e-06,0.00010761509,9.186433e-07,0.00014728188,0.9965953,7.874707e-07,9.0004045e-07,1.398098e-05,3.9199148e-07,2.106078e-07,7.743703e-05,1.1121756e-06,3.9453393e-05,2.6191822e-07,1.1663268e-05,0.002173583,3.2511882e-06,3.917032e-06,5.714593e-07,1.0458091e-06,1.5003637e-05,1.0285925e-06,6.0214425e-06,8.179767e-07,4.1678595e-07,3.3669942e-06,6.4098987e-07,0.0005714307,1.2561325e-06,1.83663e-05,1.1735859e-05
<DATA_ROOT>/tourism_pic/test/lake/33aea4dd85c0f6bd2dd4de222f518b38.jpg,30,lake,30,lake,33,mountain,53,valley,True,3.8797384e-06,8.126973e-08,2.2042221e-07,3.098646e-07,1.8540058e-07,7.675065e-06,5.484909e-07,6.098922e-07,1.3038739e-07,3.8100546e-07,0.00010507597,2.3478754e-07,2.361156e-06,3.23164e-07,7.349426e-07,1.2393454e-07,1.9175898e-06,5.5271663e-08,3.8676194e-07,9.2176117e-07,1.7496585e-07,1.527968e-07,5.565146e-07,3.0788803e-07,4.4103643e-05,2.213148e-06,7.4762233e-06,3.3412853e-06,6.768688e-06,1.1619113e-05,0.9987445,2.2733698e-07,8.313897e-07,0.0006482899,2.1921639e-07,7.4110915e-08,8.3429984e-07,1.295822e-06,1.548854e-05,1.8525337e-07,3.6546297e-07,2.4085675e-05,1.1493272e-06,7.012617e-07,1.01177704e-07,3.4244251e-06,1.1558858e-05,3.5249278e-07,3.6915358e-07,6.052984e-07,1.2751282e-07,1.2743702e-06,7.0382646e-07,0.00033667882,1.1707915e-06,1.2577422e-06,1.1723446e-06
<DATA_ROOT>/tourism_pic/test/lake/a69ed3fc5a03bd69bf3253004541293d.jpg,30,lake,30,lake,41,river,53,valley,True,4.0133214e-05,2.3311404e-07,1.6554414e-07,8.256591e-07,3.4092525e-07,1.684476e-06,2.721509e-07,7.6050696e-06,4.8470685e-07,4.4850293e-07,1.84391e-05,4.989969e-07,2.3777131e-06,5.965727e-07,7.3905096e-07,4.1158944e-07,6.3476864e-07,2.8293591e-08,3.4433708e-06,1.6985265e-06,2.1987032e-07,3.5301096e-07,1.2962067e-06,1.1126596e-06,1.3710146e-05,1.7595346e-05,2.4784317e-06,8.770344e-06,1.347081e-06,2.7888102e-05,0.9995499,4.580481e-07,5.0326463e-07,1.1357485e-05,8.4303156e-07,2.9852814e-07,1.204284e-06,1.108772e-06,3.7244947e-05,1.9041734e-07,2.0735145e-06,0.00015296474,2.797471e-06,1.5372356e-06,2.428547e-07,8.906872e-07,4.0684185e-06,6.956672e-07,7.9547317e-07,7.0440205e-07,5.443753e-07,7.125589e-06,2.0636476e-07,4.8894195e-05,7.124804e-07,3.306894e-06,1.3362825e-05
<DATA_ROOT>/tourism_pic/test/lake/097ef250de6fe038a409e7e62e2e7af6.jpg,30,lake,29,island,30,lake,12,castle,True,5.991345e-06,3.0234696e-07,1.4282718e-05,0.0057017663,9.603033e-07,2.148794e-05,7.545167e-05,3.4613e-06,3.386329e-05,3.0027775e-05,3.1989526e-05,4.0391706e-06,0.017979609,4.585311e-06,0.0012515351,5.8595256e-06,0.00065783795,4.787098e-07,3.481956e-06,0.00016385787,1.8793437e-06,1.934429e-06,4.666874e-06,1.9025688e-06,3.3867423e-07,4.8791884e-05,7.5199954e-05,0.0017654087,2.6346714e-05,0.7261586,0.22859709,1.3170436e-05,0.0003632074,0.0043069245,1.11299505e-05,1.6036248e-06,7.8052086e-05,0.0030151715,1.629701e-05,6.2643176e-06,2.3592505e-05,5.1368257e-05,5.2543887e-06,3.104307e-05,2.1041899e-07,2.2948004e-06,0.00079541485,4.908318e-06,4.1722387e-06,0.0076234783,2.1263102e-06,0.0002528478,2.3777438e-06,0.0005560161,0.00014010747,1.2794329e-05,7.199316e-06
<DATA_ROOT>/tourism_pic/test/lake/87ec80a163c4297ca7052f4dae917bae.jpg,30,lake,30,lake,27,harbor,29,island,True,4.0574927e-05,1.2772916e-06,1.832693e-05,3.2401997e-06,1.2631081e-06,1.6242335e-05,0.00014450593,2.3803289e-06,8.478134e-05,4.0403925e-06,1.8972705e-05,9.455786e-07,4.9932173e-06,3.56775e-06,5.17816e-06,2.1748112e-06,4.415375e-06,2.1269464e-07,3.650758e-06,7.17322e-06,1.4316453e-06,2.784434e-06,2.5606203e-05,2.5956574e-06,3.3647982e-06,1.6394879e-05,5.5031753e-05,0.071433604,1.1486474e-07,0.021738907,0.8962538,2.4581752e-06,1.4905863e-06,9.959158e-07,1.959858e-06,1.4604e-06,0.00457324,9.9882156e-05,4.0535477e-05,8.3141e-06,0.0004877992,0.00454575,1.4824737e-05,1.4508057e-05,2.4641747e-06,1.7650041e-06,0.0001778006,2.275729e-06,3.1933756e-05,7.3927818e-06,1.4329812e-06,1.6796163e-05,4.586139e-06,1.43241905e-05,1.1168613e-05,1.5707608e-05,1.7627122e-05
<DATA_ROOT>/tourism_pic/test/lake/dfa3f7a5918571a3d7ee30cab554a8d2.jpg,30,lake,30,lake,41,river,53,valley,True,2.7365915e-05,1.7547504e-07,3.0618568e-07,6.1044113e-07,2.2747759e-07,1.7925648e-06,4.5478575e-07,4.553979e-06,2.489912e-06,5.5276183e-07,3.413749e-05,1.211918e-06,1.5961871e-06,4.953602e-07,6.8001503e-07,2.3888853e-07,6.659891e-07,7.810918e-08,2.8310498e-07,4.3497724e-07,1.1692156e-07,8.897227e-07,1.6085803e-06,3.5472092e-07,1.8298011e-05,1.8297626e-05,4.1355224e-06,0.00016078458,8.3879564e-07,2.5440591e-05,0.9937273,6.051594e-07,1.428209e-06,2.2141945e-05,3.6497403e-07,1.0446444e-07,8.356868e-06,1.9811025e-06,1.8584142e-05,1.4675204e-06,1.4376627e-06,0.0055627227,1.2430975e-06,1.4363087e-06,1.503882e-07,1.734771e-06,1.1830342e-05,4.101545e-07,1.0394693e-06,4.7590646e-07,2.653597e-07,3.1151667e-06,3.935349e-06,0.00030643592,9.850137e-07,4.9297114e-06,6.4548185e-06
<DATA_ROOT>/tourism_pic/test/lake/2c94a0bbd28e1013eabf9ac3999d7203.jpg,30,lake,27,harbor,21,entertainment district,0,Citizen Park,False,0.06966533,0.0012311322,0.0059860484,7.966005e-06,3.8718146e-05,0.00019233058,0.00029488112,0.00034755628,0.00032050585,0.0015817219,0.0026271043,9.2010734e-05,0.00019854633,1.1099443e-05,0.00013981502,0.012941645,5.673354e-05,9.619702e-06,2.8402435e-05,0.00023149016,2.8063934e-05,0.08554366,0.0044573625,0.000109111745,0.0002455787,0.00017243689,0.00035925777,0.6859145,2.6710974e-05,0.014946316,0.03980055,0.00029733224,0.0001757058,0.0033816043,0.00017591976,4.8447604e-05,6.591998e-05,0.00055283995,0.0024119897,0.00048955553,0.0001028592,0.00079457863,0.00018045881,0.00029209454,0.0012427564,0.00015443882,0.0022231059,0.0018243013,0.00016928949,0.0004192081,3.1033385e-05,0.017038163,0.0006733103,0.03644065,7.6596094e-05,3.0021216e-05,0.0031016315
<DATA_ROOT>/tourism_pic/test/lake/4dd2930ab6ce9c5bcbf2e0ec64bebd56.jpg,30,lake,30,lake,27,harbor,29,island,True,1.1908568e-06,6.2561895e-08,4.70995e-07,1.1477812e-06,1.1305109e-07,3.701156e-06,1.4761216e-05,4.4313916e-07,4.2992977e-07,1.628271e-07,7.5968865e-06,4.9945737e-07,7.5267155e-07,5.698948e-07,5.344417e-07,2.395968e-07,2.8082895e-06,2.3902633e-08,3.275234e-07,9.009416e-07,7.817024e-08,6.464972e-08,5.605277e-07,2.328621e-07,2.3988478e-06,7.637989e-06,1.1499314e-05,0.00058491004,1.4091619e-07,0.0005364509,0.9982193,1.3806046e-07,2.9194837e-07,5.343324e-06,8.564615e-08,1.437073e-07,0.00035847904,4.7056737e-06,1.1105411e-05,1.0876611e-07,0.00012505437,4.8880825e-05,1.0722133e-06,1.0203905e-06,8.7217835e-08,2.0916308e-07,1.844443e-05,2.6094443e-07,1.8949936e-06,7.392266e-07,1.5213078e-07,2.6771597e-06,1.2987059e-07,9.801145e-06,1.3210931e-06,6.3298817e-06,1.5417417e-06
<DATA_ROOT>/tourism_pic/test/lake/580aa01ae21b6bb8df4db3bea2c26f21.jpg,30,lake,30,lake,27,harbor,36,ocean,True,5.0796566e-06,1.0349925e-07,3.6517238e-07,4.063312e-07,5.4249355e-08,6.0030993e-06,1.8255007e-05,8.223293e-07,7.2012284e-07,2.0910095e-07,4.60749e-05,2.1395279e-06,5.324944e-07,5.636967e-07,4.6677403e-07,8.36845e-07,1.450026e-06,2.8152142e-08,2.740142e-07,7.1561675e-07,7.773649e-08,2.034581e-07,8.3032313e-07,2.4215433e-07,1.4729597e-05,8.016321e-06,2.9378967e-05,0.0004958595,4.6024786e-07,0.00019265553,0.9982436,1.25628e-07,3.6851833e-07,2.1178319e-05,5.96281e-08,1.0378589e-07,0.00043345016,9.99559e-07,3.3230972e-05,1.1737859e-07,7.995282e-05,0.00021252705,1.1507115e-06,7.9220615e-07,1.536424e-07,7.6375886e-07,1.1519219e-05,3.9487935e-07,2.687457e-06,4.2243863e-07,1.7272025e-07,2.9208707e-06,2.4196413e-07,0.000102213635,1.9080676e-06,1.891967e-05,2.4665774e-06
<DATA_ROOT>/tourism_pic/test/lake/17594c46d76862a055675a2a65cc5f13.jpg,30,lake,30,lake,27,harbor,36,ocean,True,3.6931065e-06,2.255348e-07,4.0608734e-07,1.1791883e-06,8.391602e-08,5.754059e-06,0.00018675618,5.173243e-07,4.2128858e-07,1.1541975e-07,8.4635794e-05,1.5591255e-06,4.804252e-07,1.0960491e-06,6.693423e-07,2.079296e-07,8.043564e-06,2.8426445e-08,5.968534e-07,1.3886657e-06,9.813921e-08,1.2215486e-07,7.363201e-07,4.8756607e-07,6.5168833e-06,7.0781534e-06,9.245344e-06,0.0015118736,3.8002224e-07,0.00042220508,0.9961927,1.5167026e-07,8.0137136e-07,2.0729137e-06,7.767123e-08,9.018171e-08,0.0010920776,1.0173541e-06,4.1024028e-05,8.3505356e-08,0.00024151274,0.00012480121,1.6656775e-06,1.1546616e-06,1.3609618e-07,2.9925474e-07,8.894774e-06,3.8174034e-07,1.1774808e-05,4.930688e-07,1.345708e-07,1.6910983e-06,8.862403e-08,1.1222193e-05,6.101979e-07,6.6289604e-06,1.9851918e-06
<DATA_ROOT>/tourism_pic/test/lake/6a1f00af6e8e08be80fbc70e0bb12bd1.jpg,30,lake,30,lake,53,valley,33,mountain,True,2.2670893e-06,1.6131212e-07,5.093404e-07,1.0621277e-06,7.4425185e-07,4.0178506e-06,2.7797737e-06,1.0612853e-06,1.9256314e-07,2.4690087e-07,7.0831175e-06,1.7877962e-07,1.5954738e-06,1.5796435e-06,1.2882251e-06,2.7127902e-07,2.9966704e-06,9.176477e-08,4.0167836e-07,2.558494e-06,1.0778228e-07,1.261312e-07,1.378799e-06,3.0917374e-07,4.819217e-07,1.8883307e-05,0.00014801146,1.666519e-05,2.625519e-06,0.00012747587,0.99901366,3.664536e-07,1.1138458e-06,0.00015388908,8.9277177e-07,1.8023181e-07,7.3720825e-05,1.2817309e-05,6.9559815e-06,3.1619726e-07,1.649709e-06,4.503534e-05,3.880081e-06,1.0421029e-06,4.1860892e-07,1.531183e-06,1.7276549e-05,8.347078e-07,1.5195253e-06,8.8400475e-07,4.056701e-07,3.4980742e-06,8.161809e-07,0.0002990096,7.3098972e-06,3.336657e-06,6.483685e-07
<DATA_ROOT>/tourism_pic/test/lake/4ecf20c1fac95728b111d944b627d303.jpg,30,lake,27,harbor,30,lake,0,Citizen Park,True,0.011876347,6.774011e-06,0.00024602117,7.177386e-05,2.1711738e-05,0.00014234541,0.00012590268,0.0010163023,0.0037689195,0.011433249,0.0001804928,0.00012804302,0.0003776574,0.00013358703,6.0463284e-05,0.008562912,0.00040544634,1.8092527e-05,2.5463167e-05,5.6618712e-05,0.00013032634,0.0023751967,0.00041464262,9.823669e-06,8.860078e-06,0.0013464872,2.9958283e-05,0.78208756,2.0482134e-05,0.0033268908,0.14833935,9.011014e-05,0.00031491087,0.00079395255,0.0002083495,0.00046236528,0.0002929067,0.0076162294,0.0012883976,0.0004459561,5.7185247e-05,0.0046418756,2.7980328e-05,9.407882e-05,0.00023875726,3.899219e-05,0.0030516342,0.00034239367,6.8204994e-05,0.0010132635,3.656632e-05,0.0006925743,0.00010198495,0.00026031348,8.149565e-05,0.00010316921,0.0008886184
<DATA_ROOT>/tourism_pic/test/lake/9ff97dbbc0945c032cd0769db6db894b.jpg,30,lake,42,selfie,22,exhibition hall,36,ocean,False,0.034106623,0.03560829,0.008231086,0.0011182906,0.008640232,0.0066172574,0.0035432058,0.0011864677,0.0037572335,0.0028868488,0.004315782,0.0039341687,0.0031974195,0.013431555,0.0063468926,0.013052072,0.005411572,0.004265119,0.0058436757,0.007421911,0.007194195,0.025010401,0.04344683,0.0023177378,0.010491917,0.0016009549,0.0042679263,0.023630058,0.0005632715,0.0028346,0.0075966413,0.0076595675,0.0036154261,0.0071135806,0.005825225,0.02506494,0.04034425,0.0024030523,0.005999463,0.0045807473,0.0033091824,0.02705399,0.43305048,0.007844201,0.014030875,0.0022658315,0.0042307493,0.0018505102,0.026311554,0.0018367576,0.018603921,0.0024805393,0.00514399,0.018696517,0.01893416,0.0013945438,0.008485649
<DATA_ROOT>/tourism_pic/test/lake/702c368f7cacd1e8cbbd5dbac13be19d.jpg,30,lake,30,lake,12,castle,51,tour group,True,0.00022827915,5.9001295e-06,0.00019318929,0.0015749955,2.2047585e-05,0.00030094193,1.948545e-05,0.0001499343,0.000698884,0.0004022135,0.0003093351,2.5625697e-05,0.39471155,6.022938e-05,0.00017477549,0.00043117808,0.0001830231,1.8989438e-06,5.1225325e-05,0.00021687282,3.94954e-05,0.0005609096,0.00021643439,5.8322785e-05,4.3766562e-05,0.00120415,7.458844e-05,0.00073311455,8.897082e-05,0.0035485015,0.53411806,0.000110947316,0.0010306047,0.00061172055,0.00051068387,8.39334e-05,2.7429178e-06,0.003498842,0.0002481404,0.00019120278,1.5211274e-05,0.0020362292,0.00014476856,0.00027642227,2.4952233e-05,1.7042448e-05,0.0030469573,0.00034187414,1.9329866e-05,0.0020178454,0.0001342985,0.04138315,0.00012699833,0.002553395,5.9494203e-05,0.00029159448,0.00077360147
<DATA_ROOT>/tourism_pic/test/lake/caec3ae6dbfe973dfc53578a52f5d0fa.jpg,30,lake,41,river,30,lake,8,bridge,True,5.203138e-06,2.2948781e-07,2.184543e-06,5.1214643e-06,1.1346941e-06,4.220732e-06,1.610537e-06,7.673882e-07,0.00051797146,6.012056e-07,8.562111e-06,1.1236516e-05,7.256694e-06,3.329125e-06,2.0084153e-06,5.084073e-07,4.556141e-06,8.896702e-08,1.2844852e-06,4.355161e-06,1.5752062e-06,1.1375502e-06,6.7793785e-06,8.268036e-07,3.9958113e-06,1.5159629e-05,7.313944e-06,0.0004373245,2.6853368e-07,0.00017142246,0.37965983,1.7971328e-06,3.5059504e-06,6.783676e-07,2.0854502e-06,4.0326984e-07,0.00015641989,2.0019645e-05,1.0659887e-05,1.2579645e-05,2.84021e-06,0.61851084,1.1068811e-05,7.0936926e-06,5.5832135e-07,2.6394872e-07,7.169789e-05,7.9677955e-07,2.2938334e-06,1.3992708e-06,6.929945e-07,8.213209e-06,2.2762517e-06,0.00022201237,3.8704507e-06,5.177085e-05,6.242241e-06
<DATA_ROOT>/tourism_pic/test/lake/23164eba546f631620bf17fca0e9cfb2.jpg,30,lake,30,lake,41,river,29,island,True,0.00013046118,6.8466665e-07,1.2614245e-06,9.218725e-05,6.92835e-07,7.5583334e-06,8.518786e-06,3.5410016e-05,2.6607654e-06,1.282952e-06,4.2928004e-05,0.00018552672,1.5953818e-05,3.0007011e-05,2.887e-06,5.7322853e-07,8.9406516e-05,7.0457254e-08,7.465529e-07,0.00022200872,1.750432e-07,1.909796e-06,8.161743e-06,8.8659834e-07,1.9549374e-05,0.00028085575,6.0555476e-06,0.00020290956,1.0330184e-06,0.000832441,0.9901272,6.730292e-07,1.0211611e-05,3.4532702e-06,3.4565783e-06,9.4996636e-07,7.562518e-05,7.782421e-06,1.52464845e-05,3.8684752e-06,0.0001531478,0.006085209,1.0942824e-05,2.9203848e-06,6.6536967e-07,1.03042225e-07,2.7733058e-05,1.1211255e-06,8.982388e-06,1.6523976e-05,8.9434315e-07,1.829641e-05,1.5833944e-06,0.00022310091,1.5454507e-05,0.00068579166,0.0002741583
<DATA_ROOT>/tourism_pic/test/lake/4d737055a17f72fd79a6cedd527e0a8f.jpg,30,lake,30,lake,41,river,53,valley,True,9.640784e-06,4.0285713e-07,2.3027242e-06,3.0851902e-06,1.1125246e-06,7.145469e-05,9.138859e-06,4.2335646e-06,3.300421e-05,6.2860136e-06,0.00025010068,4.241512e-05,8.195411e-06,9.8745295e-06,2.8062273e-06,3.4323841e-06,2.9158073e-05,1.6813823e-07,1.5331858e-06,4.5353727e-06,7.206328e-07,9.031832e-07,3.6806268e-06,1.0498003e-06,0.00028354774,5.366866e-06,0.0001897266,0.00022690246,1.7935181e-05,0.0005474384,0.92579734,1.3057202e-06,4.1533276e-06,8.802062e-05,1.3546547e-06,2.787802e-07,0.00012660763,4.810561e-06,6.714264e-05,1.2423763e-05,4.8819475e-06,0.0540368,5.654643e-06,9.5589185e-06,5.4398083e-07,2.62064e-06,0.00033029667,2.12005e-06,2.2928805e-06,1.9289032e-06,7.172704e-07,1.41968285e-05,2.0967113e-05,0.017518671,5.513832e-06,0.00015452079,1.5285921e-05
<DATA_ROOT>/tourism_pic/test/lake/a49747e66d242f2abb61a87c037e151a.jpg,30,lake,30,lake,29,island,41,river,True,4.1017438e-07,1.9298358e-08,1.2857569e-07,9.773041e-07,9.847923e-08,1.1053479e-06,9.910428e-07,2.0410936e-07,1.7070377e-07,7.1993306e-08,4.0961095e-06,1.8443147e-06,8.046326e-07,2.2588213e-07,2.439982e-07,3.9227505e-08,1.6994416e-06,2.3930223e-08,1.8568177e-07,2.4708106e-06,6.30872e-08,4.2753744e-08,5.440077e-07,1.0607115e-07,3.3540732e-07,4.601867e-06,3.2750097e-06,1.4177425e-05,1.5642087e-07,3.7879152e-05,0.9998348,1.03204556e-07,3.498651e-07,1.7456827e-06,2.7582777e-07,3.5909544e-08,2.2901977e-05,4.6689006e-06,2.001347e-06,8.303418e-08,1.5644229e-06,3.1984684e-05,6.908994e-07,6.082438e-07,7.14073e-08,1.3055514e-07,4.7414846e-06,2.5220325e-07,4.9224684e-07,4.86127e-07,2.5873842e-07,1.4651191e-06,1.2432318e-07,9.903689e-06,1.1758247e-06,1.689062e-06,4.3207274e-07
<DATA_ROOT>/tourism_pic/test/lake/7aab8f790eca37cba2b2023ef3c003cb.jpg,30,lake,30,lake,53,valley,26,glacier,True,2.3245134e-06,9.5764236e-08,1.0828688e-06,2.401666e-06,4.0753378e-07,3.8955463e-06,9.648082e-06,2.667921e-06,6.1332173e-07,1.4784641e-06,7.4665595e-06,1.6785027e-05,1.3272877e-06,2.4872313e-06,9.1521946e-07,1.4215376e-06,8.770983e-06,8.171861e-08,2.546055e-07,2.802836e-05,1.6277497e-07,5.5694335e-07,1.8158765e-06,3.0657444e-07,2.3711711e-05,4.3017022e-05,0.00035583158,4.351976e-06,3.5612181e-06,5.3855085e-05,0.9976647,4.7833555e-07,3.1044974e-06,0.00015763781,1.9113997e-06,2.1751163e-07,1.9363828e-05,5.79111e-06,3.5317123e-06,1.2520691e-06,5.3875606e-06,0.00014088364,3.146729e-06,9.109978e-07,8.8018646e-07,6.7997285e-06,8.301967e-06,1.6630905e-06,2.9517398e-06,3.6972938e-06,3.0809767e-07,8.545281e-06,1.1844542e-06,0.00131283,8.60137e-06,5.4375087e-05,2.2762817e-06
<DATA_ROOT>/tourism_pic/test/lake/bf36b4c8d1d4d2d66ad556d5f17645e0.jpg,30,lake,30,lake,41,river,53,valley,True,4.547656e-06,2.7390545e-08,8.4869804e-08,3.1444324e-06,2.2137003e-07,1.2743681e-06,1.9053539e-07,5.2728183e-06,2.7701037e-07,1.6842341e-07,2.806598e-05,7.892288e-08,7.748567e-06,8.1961264e-07,3.9492204e-07,1.2600263e-07,4.1055196e-06,3.7726746e-08,1.7068345e-07,1.1477503e-06,6.291957e-08,1.4713405e-08,1.0942764e-06,1.820138e-07,0.00010520032,7.947948e-06,1.581871e-06,2.2509953e-06,3.8865237e-06,7.02596e-05,0.9992592,1.7409918e-07,7.5407524e-07,1.9881767e-05,2.9330988e-07,5.994444e-08,1.3329077e-06,3.3256072e-06,1.3444416e-05,8.7835554e-07,1.0727714e-06,0.00023025551,6.975187e-07,3.8578287e-07,4.6978837e-08,1.6045392e-07,3.9239376e-06,2.751017e-07,4.5852013e-07,7.159173e-07,8.9917094e-08,2.201289e-06,9.995301e-08,0.00019946271,1.0425977e-06,6.5806157e-06,2.7973297e-06
